year,state,source,generation
1993,ID,Total,10533433
1993,ID,Coal,39299
1993,ID,Hydro,9715485
1993,ID,Natural Gas,156736
1993,ID,Petroleum,432
1993,IL,Total,143453091
1993,IL,Coal,61490315
1993,IL,Hydro,130194
1993,IL,Natural Gas,2126611
1993,IL,Nuclear,78373458
1993,IL,Petroleum,734092
1993,IN,Total,103635138
1993,IN,Coal,99676953
1993,IN,Hydro,448400
1993,IN,Natural Gas,974598
1993,IN,Petroleum,372274
1993,KS,Total,36742567
1993,KS,Coal,26799665
1993,KS,Hydro,4985
1993,KS,Natural Gas,1942454
1993,KS,Nuclear,7899543
1993,KS,Petroleum,95862
1993,KS,Wind,58
1993,KY,Total,84997718
1993,KY,Coal,81722246
1993,KY,Hydro,3155113
1993,KY,Natural Gas,23632
1993,KY,Petroleum,96727
1993,LA,Total,78975535
1993,LA,Coal,19411728
1993,LA,Hydro,1231946
1993,LA,Natural Gas,36355225
1993,LA,Nuclear,14398103
1993,LA,Petroleum,3487566
1993,MA,Total,37079208
1993,MA,Coal,9930394
1993,MA,Hydro,882373
1993,MA,Natural Gas,9050108
1993,MA,Nuclear,4338685
1993,MA,Petroleum,11591852
1993,MA,Wind,0
1993,MD,Total,44977888
1993,MD,Coal,25126979
1993,MD,Hydro,1658271
1993,MD,Natural Gas,772304
1993,MD,Nuclear,12300816
1993,MD,Petroleum,4164790
1993,ME,Total,15614272
1993,ME,Coal,549170
1993,ME,Hydro,3245780
1993,ME,Natural Gas,9878
1993,ME,Nuclear,5739866
1993,ME,Petroleum,1863091
1993,MI,Total,106368549
1993,MI,Coal,63959080
1993,MI,Hydro,1761842
1993,MI,Natural Gas,10020213
1993,MI,Nuclear,28525000
1993,MI,Petroleum,761575
1993,MN,Total,44040635
1993,MN,Coal,28652362
1993,MN,Hydro,1150808
1993,MN,Natural Gas,512693
1993,MN,Nuclear,11986053
1993,MN,Petroleum,637904
1993,MN,Wind,185
1993,MO,Total,53552969
1993,MO,Coal,40983960
1993,MO,Hydro,3184483
1993,MO,Natural Gas,439974
1993,MO,Nuclear,8381333
1993,MO,Petroleum,635278
1993,MS,Total,25941526
1993,MS,Coal,8880214
1993,MS,Natural Gas,3604647
1993,MS,Nuclear,7903547
1993,MS,Petroleum,3600540
1993,MT,Total,23872854
1993,MT,Coal,14082858
1993,MT,Hydro,9614088
1993,MT,Natural Gas,34920
1993,MT,Petroleum,22069
1993,NC,Total,95314444
1993,NC,Coal,63572654
1993,NC,Hydro,4987070
1993,NC,Natural Gas,394750
1993,NC,Nuclear,23758927
1993,NC,Petroleum,407255
1993,ND,Total,28663410
1993,ND,Coal,27140713
1993,ND,Hydro,1415110
1993,ND,Natural Gas,7076
1993,ND,Petroleum,61118
1993,NE,Total,22760857
1993,NE,Coal,14776211
1993,NE,Hydro,1001663
1993,NE,Natural Gas,153065
1993,NE,Nuclear,6805133
1993,NE,Petroleum,19035
1993,NH,Total,16242760
1993,NH,Coal,3263241
1993,NH,Hydro,1410609
1993,NH,Natural Gas,11503
1993,NH,Nuclear,9046805
1993,NH,Petroleum,1304573
1993,NJ,Total,48344882
1993,NJ,Coal,5465771
1993,NJ,Hydro,19005
1993,NJ,Natural Gas,15545039
1993,NJ,Nuclear,24932240
1993,NJ,Petroleum,1475224
1993,NM,Total,28744528
1993,NM,Coal,25507029
1993,NM,Hydro,293827
1993,NM,Natural Gas,2888566
1993,NM,Petroleum,43290
1993,NV,Total,23502472
1993,NV,Coal,15627860
1993,NV,Hydro,1972180
1993,NV,Natural Gas,4033198
1993,NV,Petroleum,326981
1993,NY,Total,124221031
1993,NY,Coal,24501966
1993,NY,Hydro,29443296
1993,NY,Natural Gas,27075267
1993,NY,Nuclear,26889261
1993,NY,Petroleum,15072965
1993,OH,Total,135237292
1993,OH,Coal,123795912
1993,OH,Hydro,189613
1993,OH,Natural Gas,371452
1993,OH,Nuclear,10010661
1993,OH,Petroleum,346002
1993,OK,Total,53159673
1993,OK,Coal,31692175
1993,OK,Hydro,4357456
1993,OK,Natural Gas,16762567
1993,OK,Petroleum,56319
1993,OR,Total,41909585
1993,OR,Coal,3520392
1993,OR,Hydro,35864080
1993,OR,Natural Gas,1778067
1993,OR,Nuclear,-21276
1993,OR,Petroleum,33668
1993,PA,Total,181214132
1993,PA,Coal,108131818
1993,PA,Hydro,2376466
1993,PA,Natural Gas,3869669
1993,PA,Nuclear,59330534
1993,PA,Petroleum,5013320
1993,RI,Total,4665296
1993,RI,Coal,0
1993,RI,Hydro,9385
1993,RI,Natural Gas,4508632
1993,RI,Petroleum,72481
1993,SC,Total,78174835
1993,SC,Coal,27239959
1993,SC,Hydro,2950139
1993,SC,Natural Gas,207716
1993,SC,Nuclear,46188884
1993,SC,Petroleum,202239
1993,SD,Total,5255511
1993,SD,Coal,2641582
1993,SD,Hydro,2591115
1993,SD,Natural Gas,10527
1993,SD,Petroleum,12287
1993,TN,Total,73884199
1993,TN,Coal,61094822
1993,TN,Hydro,8954227
1993,TN,Natural Gas,292727
1993,TN,Nuclear,3304836
1993,TN,Petroleum,239106
1993,TX,Total,299688715
1993,TX,Coal,131046002
1993,TX,Hydro,1786405
1993,TX,Natural Gas,147294114
1993,TX,Nuclear,12406774
1993,TX,Petroleum,1854468
1993,TX,Solar,366
1993,UT,Total,34058102
1993,UT,Coal,32125793
1993,UT,Hydro,860019
1993,UT,Natural Gas,606099
1993,UT,Petroleum,36586
1993,VA,Total,61243510
1993,VA,Coal,29410001
1993,VA,Hydro,1313303
1993,VA,Natural Gas,4378066
1993,VA,Nuclear,22688763
1993,VA,Petroleum,2500809
1993,VA,Solar,8
1993,VT,Total,4643765
1993,VT,Hydro,981286
1993,VT,Natural Gas,20558
1993,VT,Nuclear,3372148
1993,VT,Petroleum,5029
1993,VT,Wind,0
1993,WA,Total,87995776
1993,WA,Coal,8835079
1993,WA,Hydro,67312383
1993,WA,Natural Gas,3197945
1993,WA,Nuclear,7134966
1993,WA,Petroleum,59434
1993,WI,Total,50238552
1993,WI,Coal,34550945
1993,WI,Hydro,2486587
1993,WI,Natural Gas,411676
1993,WI,Nuclear,11464574
1993,WI,Petroleum,335556
1993,WI,Wind,0
1993,WV,Total,74749164
1993,WV,Coal,72968665
1993,WV,Hydro,1114101
1993,WV,Natural Gas,158242
1993,WV,Petroleum,236934
1993,WY,Total,40771354
1993,WY,Coal,39507092
1993,WY,Hydro,787427
1993,WY,Natural Gas,365540
1993,WY,Petroleum,66381
1994,AK,Total,5966516
1994,AK,Coal,502866
1994,AK,Hydro,1345407
1994,AK,Natural Gas,3401175
1994,AK,Petroleum,562644
1994,AK,Wind,0
1994,AL,Total,100764257
1994,AL,Coal,63304075
1994,AL,Hydro,11429120
1994,AL,Natural Gas,1248034
1994,AL,Nuclear,20479759
1994,AL,Petroleum,244984
1994,AR,Total,42032148
1994,AR,Coal,19852118
1994,AR,Hydro,3462641
1994,AR,Natural Gas,3125327
1994,AR,Nuclear,13923701
1994,AR,Petroleum,99613
1994,AZ,Total,71934496
1994,AZ,Coal,38343130
1994,AZ,Hydro,7365425
1994,AZ,Natural Gas,2483535
1994,AZ,Nuclear,23170894
1994,AZ,Petroleum,152170
1994,CA,Total,186191991
1994,CA,Coal,3271691
1994,CA,Hydro,23012615
1994,CA,Natural Gas,94431800
1994,CA,Nuclear,33752237
1994,CA,Petroleum,3411141
1994,CA,Solar,486318
1994,CA,Wind,3387128
1994,CO,Total,35651911
1994,CO,Coal,31636583
1994,CO,Hydro,1544037
1994,CO,Natural Gas,2320742
1994,CO,Petroleum,10220
1994,CT,Total,31178917
1994,CT,Coal,3622776
1994,CT,Hydro,481162
1994,CT,Natural Gas,1898585
1994,CT,Nuclear,20159938
1994,CT,Petroleum,3543562
1994,DE,Total,9230276
1994,DE,Coal,4949403
1994,DE,Natural Gas,2130417
1994,DE,Petroleum,2041601
1994,FL,Total,158146846
1994,FL,Coal,63465108
1994,FL,Hydro,274474
1994,FL,Natural Gas,26151929
1994,FL,Nuclear,26682107
1994,FL,Petroleum,33897384
1994,GA,Total,104356409
1994,GA,Coal,65698752
1994,GA,Hydro,4331435
1994,GA,Natural Gas,633951
1994,GA,Nuclear,28927090
1994,GA,Petroleum,998279
1994,HI,Total,10108902
1994,HI,Coal,1326742
1994,HI,Hydro,139426
1994,HI,Petroleum,7640913
1994,HI,Wind,20350
1994,IA,Total,33167006
1994,IA,Coal,27450892
1994,IA,Hydro,1071023
1994,IA,Natural Gas,376485
1994,IA,Nuclear,4107383
1994,IA,Petroleum,101790
1994,IA,Wind,53
1994,ID,Total,8726797
1994,ID,Coal,38038
1994,ID,Hydro,7916153
1994,ID,Natural Gas,159061
1994,ID,Petroleum,65
1994,IL,Total,141299295
1994,IL,Coal,62998413
1994,IL,Hydro,120633
1994,IL,Natural Gas,3733054
1994,IL,Nuclear,72654499
1994,IL,Petroleum,1243456
1994,IN,Total,107182057
1994,IN,Coal,102921426
1994,IN,Hydro,406867
1994,IN,Natural Gas,1509171
1994,IN,Petroleum,366082
1994,KS,Total,37619869
1994,KS,Coal,26488755
1994,KS,Hydro,9854
1994,KS,Natural Gas,2503605
1994,KS,Nuclear,8529002
1994,KS,Petroleum,88598
1994,KS,Wind,55
1994,KY,Total,84097034
1994,KY,Coal,79897442
1994,KY,Hydro,4013590
1994,KY,Natural Gas,31183
1994,KY,Petroleum,154819
1994,LA,Total,79385961
1994,LA,Coal,20163412
1994,LA,Hydro,971978
1994,LA,Natural Gas,38511585
1994,LA,Nuclear,12778635
1994,LA,Petroleum,2320393
1994,MA,Total,37939064
1994,MA,Coal,10320147
1994,MA,Hydro,937917
1994,MA,Natural Gas,11319676
1994,MA,Nuclear,3858569
1994,MA,Petroleum,10098641
1994,MA,Wind,0
1994,MD,Total,45339618
1994,MD,Coal,25624758
1994,MD,Hydro,2009536
1994,MD,Natural Gas,1172042
1994,MD,Nuclear,11235408
1994,MD,Petroleum,4275226
1994,ME,Total,16456150
1994,ME,Coal,676920
1994,ME,Hydro,3510767
1994,ME,Natural Gas,9267
1994,ME,Nuclear,6631984
1994,ME,Petroleum,1872338
1994,MI,Total,98307389
1994,MI,Coal,69771616
1994,MI,Hydro,1660268
1994,MI,Natural Gas,10436549
1994,MI,Nuclear,14144281
1994,MI,Petroleum,825523
1994,MN,Total,43897655
1994,MN,Coal,28125703
1994,MN,Hydro,1138733
1994,MN,Natural Gas,656857
1994,MN,Nuclear,12223620
1994,MN,Petroleum,607700
1994,MN,Wind,39523
1994,MO,Total,61877678
1994,MO,Coal,48885619
1994,MO,Hydro,1916293
1994,MO,Natural Gas,389302
1994,MO,Nuclear,10006491
1994,MO,Petroleum,745215
1994,MS,Total,28670498
1994,MS,Coal,8946974
1994,MS,Natural Gas,7223384
1994,MS,Nuclear,9614699
1994,MS,Petroleum,1124155
1994,MT,Total,25152849
1994,MT,Coal,16809389
1994,MT,Hydro,8149507
1994,MT,Natural Gas,73226
1994,MT,Petroleum,20122
1994,NC,Total,100828662
1994,NC,Coal,58124390
1994,NC,Hydro,7192276
1994,NC,Natural Gas,310242
1994,NC,Nuclear,32346007
1994,NC,Petroleum,452234
1994,ND,Total,29155825
1994,ND,Coal,27181087
1994,ND,Hydro,1856461
1994,ND,Natural Gas,55
1994,ND,Petroleum,60860
1994,NE,Total,21983131
1994,NE,Coal,14039467
1994,NE,Hydro,1311883
1994,NE,Natural Gas,258918
1994,NE,Nuclear,6345330
1994,NE,Petroleum,18201
1994,NH,Total,13462499
1994,NH,Coal,3181654
1994,NH,Hydro,1461327
1994,NH,Natural Gas,114587
1994,NH,Nuclear,6203747
1994,NH,Petroleum,1420578
1994,NJ,Total,48435342
1994,NJ,Coal,5672211
1994,NJ,Hydro,15083
1994,NJ,Natural Gas,17191828
1994,NJ,Nuclear,22129335
1994,NJ,Petroleum,2356728
1994,NM,Total,30390674
1994,NM,Coal,26752349
1994,NM,Hydro,212890
1994,NM,Natural Gas,3388937
1994,NM,Petroleum,25696
1994,NV,Total,24517727
1994,NV,Coal,15324714
1994,NV,Hydro,1875889
1994,NV,Natural Gas,5629626
1994,NV,Petroleum,167680
1994,NY,Total,126029572
1994,NY,Coal,23290656
1994,NY,Hydro,27791257
1994,NY,Natural Gas,32229929
1994,NY,Nuclear,29231434
1994,NY,Petroleum,12030378
1994,OH,Total,131763610
1994,OH,Coal,119169558
1994,OH,Hydro,191771
1994,OH,Natural Gas,371591
1994,OH,Nuclear,10952247
1994,OH,Petroleum,424488
1994,OK,Total,50058772
1994,OK,Coal,30500847
1994,OK,Hydro,2514648
1994,OK,Natural Gas,16708882
1994,OK,Petroleum,42621
1994,OR,Total,38440812
1994,OR,Coal,3833470
1994,OR,Hydro,31220298
1994,OR,Natural Gas,2835884
1994,OR,Petroleum,7296
1994,PA,Total,184078701
1994,PA,Coal,101867590
1994,PA,Hydro,2749785
1994,PA,Natural Gas,4079764
1994,PA,Nuclear,67206815
1994,PA,Petroleum,5824309
1994,RI,Total,4732920
1994,RI,Coal,0
1994,RI,Hydro,9349
1994,RI,Natural Gas,4560679
1994,RI,Petroleum,85347
1994,SC,Total,76942522
1994,SC,Coal,27741115
1994,SC,Hydro,3034952
1994,SC,Natural Gas,363700
1994,SC,Nuclear,44466176
1994,SC,Petroleum,240744
1994,SD,Total,7991260
1994,SD,Coal,2833332
1994,SD,Hydro,5128760
1994,SD,Natural Gas,8437
1994,SD,Petroleum,20731
1994,TN,Total,78334957
1994,TN,Coal,53708548
1994,TN,Hydro,12027959
1994,TN,Natural Gas,304278
1994,TN,Nuclear,11932352
1994,TN,Petroleum,312128
1994,TX,Total,307179524
1994,TX,Coal,125145657
1994,TX,Hydro,1530436
1994,TX,Natural Gas,144440568
1994,TX,Nuclear,28745474
1994,TX,Petroleum,1959891
1994,TX,Solar,293
1994,UT,Total,35196834
1994,UT,Coal,33130664
1994,UT,Hydro,750438
1994,UT,Natural Gas,807259
1994,UT,Petroleum,33100
1994,VA,Total,62048924
1994,VA,Coal,26590655
1994,VA,Hydro,1146116
1994,VA,Natural Gas,4681139
1994,VA,Nuclear,25428856
1994,VA,Petroleum,2890191
1994,VA,Solar,11
1994,VT,Total,5617030
1994,VT,Hydro,1038653
1994,VT,Natural Gas,5806
1994,VT,Nuclear,4315544
1994,VT,Petroleum,6354
1994,VT,Wind,0
1994,WA,Total,88586476
1994,WA,Coal,9831332
1994,WA,Hydro,65575487
1994,WA,Natural Gas,4820582
1994,WA,Nuclear,6739749
1994,WA,Petroleum,45419
1994,WI,Total,52358955
1994,WI,Coal,36479019
1994,WI,Hydro,2228309
1994,WI,Natural Gas,604655
1994,WI,Nuclear,11516469
1994,WI,Petroleum,429663
1994,WI,Wind,0
1994,WV,Total,81429542
1994,WV,Coal,79628566
1994,WV,Hydro,1145635
1994,WV,Natural Gas,170539
1994,WV,Petroleum,271890
1994,WY,Total,43002285
1994,WY,Coal,41574239
1994,WY,Hydro,897209
1994,WY,Natural Gas,400856
1994,WY,Petroleum,53571
1995,AK,Total,6026116
1995,AK,Coal,528930
1995,AK,Hydro,1372115
1995,AK,Natural Gas,3379573
1995,AK,Petroleum,620564
1995,AK,Wind,0
1995,AL,Total,105189366
1995,AL,Coal,69047634
1995,AL,Hydro,9501510
1995,AL,Natural Gas,1533384
1995,AL,Nuclear,20752341
1995,AL,Petroleum,201538
1995,AR,Total,41972088
1995,AR,Coal,21555436
1995,AR,Hydro,3217714
1995,AR,Natural Gas,3909350
1995,AR,Nuclear,11657549
1995,AR,Petroleum,67654
1995,AZ,Total,69780939
1995,AZ,Coal,31951659
1995,AZ,Hydro,8288419
1995,AZ,Natural Gas,2192947
1995,AZ,Nuclear,26984507
1995,AZ,Petroleum,82557
1995,CA,Total,181463341
1995,CA,Coal,2786844
1995,CA,Hydro,48033130
1995,CA,Natural Gas,72578893
1995,CA,Nuclear,30245936
1995,CA,Petroleum,2291128
1995,CA,Solar,496565
1995,CA,Wind,3086757
1995,CO,Total,35617234
1995,CO,Coal,30492682
1995,CO,Hydro,2131189
1995,CO,Natural Gas,2856788
1995,CO,Petroleum,11712
1995,CT,Total,31472468
1995,CT,Coal,3857555
1995,CT,Hydro,363803
1995,CT,Natural Gas,3019243
1995,CT,Nuclear,18748900
1995,CT,Petroleum,3579463
1995,DE,Total,9032837
1995,DE,Coal,4438974
1995,DE,Natural Gas,3185559
1995,DE,Petroleum,1285195
1995,FL,Total,167414372
1995,FL,Coal,65761841
1995,FL,Hydro,230840
1995,FL,Natural Gas,42755150
1995,FL,Nuclear,28740617
1995,FL,Petroleum,22287501
1995,GA,Total,107878596
1995,GA,Coal,66942360
1995,GA,Hydro,4196741
1995,GA,Natural Gas,1459884
1995,GA,Nuclear,30660626
1995,GA,Petroleum,849860
1995,HI,Total,10303983
1995,HI,Coal,1561204
1995,HI,Hydro,97810
1995,HI,Petroleum,7678995
1995,HI,Wind,20357
1995,IA,Total,34752928
1995,IA,Coal,29409704
1995,IA,Hydro,1002974
1995,IA,Natural Gas,479889
1995,IA,Nuclear,3729970
1995,IA,Petroleum,65861
1995,IA,Wind,117
1995,ID,Total,11844605
1995,ID,Coal,47527
1995,ID,Hydro,10989334
1995,ID,Natural Gas,167292
1995,ID,Petroleum,564
1995,IL,Total,148657931
1995,IL,Coal,64415830
1995,IL,Hydro,123936
1995,IL,Natural Gas,3974378
1995,IL,Nuclear,78480848
1995,IL,Petroleum,922504
1995,IN,Total,109156846
1995,IN,Coal,104688066
1995,IN,Hydro,467261
1995,IN,Natural Gas,1453563
1995,IN,Petroleum,342621
1995,KS,Total,38420705
1995,KS,Coal,25896959
1995,KS,Hydro,11214
1995,KS,Natural Gas,2374465
1995,KS,Nuclear,10062177
1995,KS,Petroleum,75864
1995,KS,Wind,26
1995,KY,Total,86165836
1995,KY,Coal,82539467
1995,KY,Hydro,3423478
1995,KY,Natural Gas,68035
1995,KY,Petroleum,130598
1995,LA,Total,84559724
1995,LA,Coal,18989474
1995,LA,Hydro,952144
1995,LA,Natural Gas,43217747
1995,LA,Nuclear,15685900
1995,LA,Petroleum,1486214
1995,MA,Total,37654481
1995,MA,Coal,10698263
1995,MA,Hydro,868649
1995,MA,Natural Gas,14235010
1995,MA,Nuclear,4485845
1995,MA,Petroleum,6151495
1995,MA,Wind,0
1995,MD,Total,46365643
1995,MD,Coal,27595256
1995,MD,Hydro,1442006
1995,MD,Natural Gas,1548884
1995,MD,Nuclear,12937971
1995,MD,Petroleum,1479469
1995,ME,Total,9763051
1995,ME,Coal,540591
1995,ME,Hydro,3353912
1995,ME,Natural Gas,7219
1995,ME,Nuclear,197577
1995,ME,Petroleum,2032232
1995,MI,Total,107444612
1995,MI,Coal,67200645
1995,MI,Hydro,1597186
1995,MI,Natural Gas,11574854
1995,MI,Nuclear,24448397
1995,MI,Petroleum,855254
1995,MN,Total,45170884
1995,MN,Coal,28063939
1995,MN,Hydro,1098125
1995,MN,Natural Gas,1030407
1995,MN,Nuclear,13243469
1995,MN,Petroleum,494826
1995,MN,Wind,56997
1995,MO,Total,65720958
1995,MO,Coal,53860420
1995,MO,Hydro,1918507
1995,MO,Natural Gas,1043440
1995,MO,Nuclear,8241833
1995,MO,Petroleum,696261
1995,MS,Total,28980861
1995,MS,Coal,9324952
1995,MS,Natural Gas,9721170
1995,MS,Nuclear,8013321
1995,MS,Petroleum,37780
1995,MT,Total,25961314
1995,MT,Coal,14934147
1995,MT,Hydro,10745853
1995,MT,Natural Gas,48738
1995,MT,Petroleum,168054
1995,NC,Total,106294656
1995,NC,Coal,61484998
1995,NC,Hydro,5520810
1995,NC,Natural Gas,771688
1995,NC,Nuclear,35910195
1995,NC,Petroleum,479618
1995,ND,Total,29004247
1995,ND,Coal,26423871
1995,ND,Hydro,2457401
1995,ND,Natural Gas,-348
1995,ND,Petroleum,57691
1995,NE,Total,25304300
1995,NE,Coal,16104419
1995,NE,Hydro,1426058
1995,NE,Natural Gas,245428
1995,NE,Nuclear,7485448
1995,NE,Petroleum,26679
1995,NH,Total,15434379
1995,NH,Coal,3367488
1995,NH,Hydro,1369890
1995,NH,Natural Gas,201304
1995,NH,Nuclear,8379376
1995,NH,Petroleum,1064756
1995,NJ,Total,45098658
1995,NJ,Coal,7165980
1995,NJ,Hydro,10955
1995,NJ,Natural Gas,18202521
1995,NJ,Nuclear,16805517
1995,NJ,Petroleum,1722288
1995,NM,Total,29831159
1995,NM,Coal,26121447
1995,NM,Hydro,263920
1995,NM,Natural Gas,3408993
1995,NM,Petroleum,27746
1995,NV,Total,23963994
1995,NV,Coal,13971824
1995,NV,Hydro,1941534
1995,NV,Natural Gas,6443753
1995,NV,Petroleum,26553
1995,NY,Total,133413281
1995,NY,Coal,22288913
1995,NY,Hydro,25993197
1995,NY,Natural Gas,49056506
1995,NY,Nuclear,26336172
1995,NY,Petroleum,8268290
1995,OH,Total,139343902
1995,OH,Coal,120629428
1995,OH,Hydro,232221
1995,OH,Natural Gas,724821
1995,OH,Nuclear,16768050
1995,OH,Petroleum,330064
1995,OK,Total,52667367
1995,OK,Coal,32785062
1995,OK,Hydro,2779920
1995,OK,Natural Gas,16715507
1995,OK,Petroleum,98685
1995,OR,Total,45265553
1995,OR,Coal,1552491
1995,OR,Hydro,40764465
1995,OR,Natural Gas,2353475
1995,OR,Petroleum,5027
1995,PA,Total,185451311
1995,PA,Coal,106334647
1995,PA,Hydro,2030207
1995,PA,Natural Gas,4926183
1995,PA,Nuclear,66461535
1995,PA,Petroleum,3647599
1995,RI,Total,4488213
1995,RI,Coal,0
1995,RI,Hydro,9169
1995,RI,Natural Gas,4322242
1995,RI,Petroleum,77073
1995,SC,Total,80913648
1995,SC,Coal,26337190
1995,SC,Hydro,3457143
1995,SC,Natural Gas,689882
1995,SC,Nuclear,49173476
1995,SC,Petroleum,257440
1995,SD,Total,8811793
1995,SD,Coal,2721295
1995,SD,Hydro,6009871
1995,SD,Natural Gas,63139
1995,SD,Petroleum,17488
1995,TN,Total,85730835
1995,TN,Coal,59475004
1995,TN,Hydro,9628551
1995,TN,Natural Gas,475095
1995,TN,Nuclear,15708421
1995,TN,Petroleum,257385
1995,TX,Total,317636246
1995,TX,Coal,124716948
1995,TX,Hydro,1703348
1995,TX,Natural Gas,146978708
1995,TX,Nuclear,36151325
1995,TX,Petroleum,1607795
1995,TX,Solar,253
1995,UT,Total,32807388
1995,UT,Coal,30611063
1995,UT,Hydro,968743
1995,UT,Natural Gas,791212
1995,UT,Petroleum,35934
1995,VA,Total,62996021
1995,VA,Coal,28497065
1995,VA,Hydro,995026
1995,VA,Natural Gas,5431845
1995,VA,Nuclear,25134831
1995,VA,Petroleum,1600679
1995,VA,Solar,3
1995,VT,Total,5160062
1995,VT,Hydro,972657
1995,VT,Natural Gas,6593
1995,VT,Nuclear,3858509
1995,VT,Petroleum,13484
1995,VT,Wind,0
1995,WA,Total,102197586
1995,WA,Coal,5902945
1995,WA,Hydro,82500153
1995,WA,Natural Gas,4889604
1995,WA,Nuclear,6941878
1995,WA,Petroleum,178915
1995,WI,Total,53923131
1995,WI,Coal,38093434
1995,WI,Hydro,2378472
1995,WI,Natural Gas,1008604
1995,WI,Nuclear,10969606
1995,WI,Petroleum,385164
1995,WI,Wind,0
1995,WV,Total,80537427
1995,WV,Coal,78714219
1995,WV,Hydro,1192679
1995,WV,Natural Gas,212874
1995,WV,Petroleum,212778
1995,WY,Total,40251609
1995,WY,Coal,38996375
1995,WY,Hydro,798503
1995,WY,Natural Gas,322450
1995,WY,Petroleum,70305
1996,AK,Total,6128892
1996,AK,Coal,428736
1996,AK,Hydro,1265863
1996,AK,Natural Gas,3548718
1996,AK,Petroleum,770676
1996,AK,Wind,0
1996,AL,Total,121472911
1996,AL,Coal,74091485
1996,AL,Hydro,11081921
1996,AL,Natural Gas,1884239
1996,AL,Nuclear,29707535
1996,AL,Petroleum,315378
1996,AR,Total,46033563
1996,AR,Coal,24388417
1996,AR,Hydro,2796966
1996,AR,Natural Gas,3793734
1996,AR,Nuclear,13356671
1996,AR,Petroleum,113957
1996,AZ,Total,71654818
1996,AZ,Coal,31032541
1996,AZ,Hydro,9214356
1996,AZ,Natural Gas,2156382
1996,AZ,Nuclear,28839587
1996,AZ,Petroleum,69810
1996,CA,Total,175263204
1996,CA,Coal,2528786
1996,CA,Hydro,44751343
1996,CA,Natural Gas,64414179
1996,CA,Nuclear,34096860
1996,CA,Petroleum,2832968
1996,CA,Solar,520945
1996,CA,Wind,3078924
1996,CO,Total,37137360
1996,CO,Coal,32186181
1996,CO,Hydro,1820368
1996,CO,Natural Gas,3199664
1996,CO,Petroleum,18155
1996,CT,Total,20211398
1996,CT,Coal,3942334
1996,CT,Hydro,625923
1996,CT,Natural Gas,1949243
1996,CT,Nuclear,6225233
1996,CT,Petroleum,5395345
1996,DE,Total,8854449
1996,DE,Coal,4410764
1996,DE,Natural Gas,2716813
1996,DE,Petroleum,1569077
1996,FL,Total,167084936
1996,FL,Coal,70856789
1996,FL,Hydro,215560
1996,FL,Natural Gas,39234685
1996,FL,Nuclear,25470291
1996,FL,Petroleum,23384513
1996,GA,Total,104320041
1996,GA,Coal,64235966
1996,GA,Hydro,4678960
1996,GA,Natural Gas,1018978
1996,GA,Nuclear,29925001
1996,GA,Petroleum,1025888
1996,HI,Total,10627894
1996,HI,Coal,1643103
1996,HI,Hydro,104032
1996,HI,Petroleum,7963117
1996,HI,Wind,22528
1996,IA,Total,34688615
1996,IA,Coal,29342950
1996,IA,Hydro,935333
1996,IA,Natural Gas,349467
1996,IA,Nuclear,3923631
1996,IA,Petroleum,67405
1996,IA,Wind,108
1996,ID,Total,14089808
1996,ID,Coal,30062
1996,ID,Hydro,13283248
1996,ID,Natural Gas,167850
1996,ID,Petroleum,1284
1996,IL,Total,147733029
1996,IL,Coal,73348075
1996,IL,Hydro,105589
1996,IL,Natural Gas,2813768
1996,IL,Nuclear,69774356
1996,IL,Petroleum,829763
1996,IN,Total,109902102
1996,IN,Coal,105449025
1996,IN,Hydro,448364
1996,IN,Natural Gas,1246175
1996,IN,Petroleum,601030
1996,KS,Total,39942156
1996,KS,Coal,29742722
1996,KS,Hydro,10969
1996,KS,Natural Gas,1824103
1996,KS,Nuclear,8204868
1996,KS,Petroleum,159494
1996,KY,Total,88447496
1996,KY,Coal,84659818
1996,KY,Hydro,3496989
1996,KY,Natural Gas,145980
1996,KY,Petroleum,135437
1996,LA,Total,77739896
1996,LA,Coal,18701034
1996,LA,Hydro,963924
1996,LA,Natural Gas,36564775
1996,LA,Nuclear,15764823
1996,LA,Petroleum,1703448
1996,MA,Total,37954020
1996,MA,Coal,11580771
1996,MA,Hydro,1188625
1996,MA,Natural Gas,11929508
1996,MA,Nuclear,5324341
1996,MA,Petroleum,6516883
1996,MA,Wind,0
1996,MD,Total,46274617
1996,MD,Coal,27992005
1996,MD,Hydro,2457463
1996,MD,Natural Gas,987627
1996,MD,Nuclear,12092768
1996,MD,Petroleum,1472027
1996,ME,Total,14934373
1996,ME,Coal,509522
1996,ME,Hydro,4157394
1996,ME,Natural Gas,3230
1996,ME,Nuclear,5062017
1996,ME,Petroleum,1660854
1996,MI,Total,112518309
1996,MI,Coal,67872152
1996,MI,Hydro,1783531
1996,MI,Natural Gas,13014616
1996,MI,Nuclear,26829363
1996,MI,Petroleum,832749
1996,MN,Total,44328439
1996,MN,Coal,28422604
1996,MN,Hydro,1187114
1996,MN,Natural Gas,786670
1996,MN,Nuclear,12095122
1996,MN,Petroleum,651744
1996,MN,Wind,49938
1996,MO,Total,68122528
1996,MO,Coal,57418252
1996,MO,Hydro,1313738
1996,MO,Natural Gas,428165
1996,MO,Nuclear,8890377
1996,MO,Petroleum,111207
1996,MS,Total,31277282
1996,MS,Coal,12058895
1996,MS,Natural Gas,7175205
1996,MS,Nuclear,9224593
